client_id,target_visit
18491,0
18492,1
18493,0
18494,1
18496,1
18497,1
18498,0
18500,1
18501,0
18502,1
18503,0
18504,1
18505,0
18506,1
18507,0
18508,0
18509,1
18510,1
18511,1
18512,1
18513,0
18515,1
18516,1
18517,1
18518,1
18519,1
18520,0
18521,0
18522,1
18523,0
18524,1
18525,1
18526,0
18527,0
18529,1
18530,0
18531,1
18532,1
18533,0
18534,1
18535,1
18536,1
18537,0
18538,1
18539,1
18540,0
18542,0
18543,1
18544,1
18545,1
18546,0
18548,0
18549,0
18550,1
18551,0
18552,1
18553,0
18554,1
18555,1
18556,0
18559,0
18560,1
18561,0
18562,1
18563,0
18564,1
18565,0
5955,1
18566,1
18568,1
18569,0
18570,1
18571,1
18572,1
18574,0
18575,0
18576,1
18577,0
18578,1
18579,1
18580,0
18581,1
18582,0
18583,1
18584,1
18585,1
18586,1
18587,0
18588,1
18589,0
18590,0
18591,1
18592,1
18593,0
18594,1
18595,1
18596,0
18598,0
18599,0
13579,1
18600,0
18602,0
18603,1
18604,0
18605,1
18606,1
18607,0
18608,0
18609,1
18610,0
18611,1
18612,0
18613,1
18615,0
18616,0
18617,0
18618,1
18619,0
18620,1
18621,0
18622,1
18623,0
18624,1
18625,1
18626,0
18627,0
18628,0
18629,1
18630,0
18631,0
18632,1
18633,0
18635,0
18636,1
18637,0
18638,0
18639,1
18640,0
18641,0
15922,1
18642,1
18643,0
18644,0
18645,1
18647,1
18648,0
18649,0
18652,0
18653,0
18655,1
18656,1
18657,1
18658,0
18659,1
18660,0
10981,1
18661,0
18662,1
18663,1
18664,1
18666,0
18667,0
18668,1
18669,0
18670,1
18672,0
18673,0
18674,1
18675,0
18676,0
18677,0
18678,0
18679,0
18680,1
18681,0
18682,1
18683,1
18684,1
18685,1
18686,1
18688,0
18689,0
18691,0
18692,0
18693,1
18694,0
18695,0
18696,1
18697,1
18698,1
18699,0
18700,0
18701,0
18702,0
18703,1
18704,1
18705,0
18706,0
18707,1
18708,1
18709,1
18710,0
18711,0
18712,0
18714,0
18715,1
18716,0
18717,1
18718,0
18719,0
18720,1
18721,1
18722,0
18723,0
18724,1
18725,0
18726,0
18727,0
18728,1
18729,1
18730,0
18731,1
18732,1
18733,0
18734,1
18735,1
18736,0
18737,1
18738,0
3057,1
18739,1
18740,1
18742,1
18743,1
18744,1
18745,1
18746,0
18747,0
18748,0
18749,0
18750,1
18751,1
18752,1
18753,1
18754,0
18755,1
18756,1
18757,0
18758,0
18759,0
18760,0
18761,0
18762,1
18763,0
18764,1
18766,0
18767,1
18768,1
18769,1
18771,1
18772,1
18773,0
18775,1
18776,1
18777,0
18778,0
18779,1
18780,0
18781,1
18782,0
18783,0
18784,1
18785,1
18786,1
18787,1
18788,0
18789,0
18790,0
18791,0
18792,1
18793,0
18794,1
18795,1
18796,1
18797,1
18798,0
18799,0
18800,0
18801,0
18802,0
18803,1
18804,0
18805,1
18806,1
18808,1
18811,1
18812,1
18813,1
18814,1
18815,0
18816,1
18817,1
18818,1
18819,0
18820,1
18821,1
18822,0
18824,1
18825,1
18826,1
18827,0
18829,1
18830,1
18831,0
18832,1
18833,0
18834,0
18836,0
18837,0
18155,1
18838,1
18839,0
18840,1
18841,0
18842,0
18844,0
18845,0
18846,0
18847,1
3056,1
18848,1
18849,0
18851,0
18852,0
18853,1
18854,1
18855,1
18856,0
18857,1
18859,1
18860,1
18861,1
18862,0
18863,1
18864,1
18865,0
18866,1
18867,0
18868,1
18869,1
18870,0
18871,1
18872,1
18873,0
18874,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,1
18884,1
18885,1
18886,1
18887,0
18889,1
18890,1
18891,1
18892,1
18893,0
18894,1
18895,0
18896,0
18897,1
18898,1
18899,1
18900,0
18901,1
18902,1
18903,0
18904,1
18905,1
18907,1
18908,1
18909,0
18910,1
18912,0
18913,1
18914,0
18915,1
18918,0
18919,1
18920,1
18921,0
18922,0
18923,0
18924,0
18926,1
18927,0
18928,0
18929,0
18930,0
18931,0
18932,1
18933,0
18935,1
18936,0
18937,1
18938,1
18939,1
18940,1
18941,1
18942,1
18943,0
18944,1
18945,0
18947,1
18948,1
18949,1
18950,1
18951,0
18952,0
18953,0
18954,1
18955,0
18956,0
18957,0
18958,0
18959,1
18962,0
18963,1
18964,0
18965,1
18966,1
18967,1
18968,0
18969,0
18970,0
18971,0
18972,1
18973,1
18974,1
18975,1
18976,1
18977,0
18978,1
18979,1
18980,0
18981,1
18982,1
18983,0
18985,1
18986,0
18987,1
18989,0
18990,1
18991,1
18992,1
18993,0
18994,0
18996,0
18997,0
18998,1
18999,0
19000,1
19001,0
19002,1
19003,0
19004,0
19005,1
19006,0
19007,0
19008,0
19009,1
19010,0
19011,0
19012,1
19014,0
19015,1
19016,0
19017,1
19018,1
19019,1
19020,1
19021,1
19022,1
19023,0
19025,0
19026,1
19027,1
19028,0
19030,0
19031,1
19032,0
19033,1
19034,0
19035,0
19036,0
19039,0
19040,0
19041,1
19042,1
19043,1
19044,1
19045,0
19046,1
19047,1
19048,1
19049,1
19050,0
19051,1
19052,1
19053,1
19054,1
19055,1
19056,0
19057,0
19058,1
19060,1
19061,0
19062,1
19063,1
19065,1
19066,1
19067,1
19068,1
19069,1
19070,1
19071,1
19072,1
19073,1
19074,0
19075,1
19076,1
19077,1
19078,1
19079,1
19080,0
19081,1
19082,0
19083,1
19084,1
19085,1
19086,0
19087,1
19089,0
19092,0
19093,1
19094,0
19095,1
19096,1
19097,0
19098,1
19099,0
19100,1
19101,0
19102,0
19103,1
19106,0
19107,0
19108,0
19109,1
19110,1
19111,1
19112,1
19113,1
19114,0
19115,1
19116,1
19117,0
19118,1
19119,1
19120,0
19121,1
19122,0
19123,0
19124,0
19125,1
19126,1
19127,0
19128,1
11077,1
19130,1
19131,0
19132,0
19133,1
19134,1
19135,1
19136,1
19137,1
19138,1
19139,0
19140,0
19141,0
19142,0
19143,0
11032,1
19145,1
19146,1
19147,1
19148,1
19150,0
19151,1
19152,1
3037,1
19153,0
19154,0
19155,0
19156,0
19157,0
19158,1
19159,1
19160,0
19161,1
19162,1
19163,0
19164,0
19165,0
19167,0
19168,0
19170,1
19171,1
19172,0
19173,1
19174,0
19175,0
19177,1
19178,1
19179,1
19180,0
19181,1
19182,1
19183,1
19184,1
19185,0
19187,0
19188,1
19189,0
19190,0
19191,0
19192,0
19193,0
19194,1
19195,0
19196,0
19197,0
19198,1
19200,1
19201,0
19202,1
19203,1
19204,0
19205,1
19206,0
19207,1
19208,0
19209,1
19210,0
19211,0
19212,0
19213,1
19215,1
19216,0
19218,0
19219,1
19220,1
19221,0
19222,0
19223,0
19224,1
19225,1
19226,0
19227,0
19228,0
19229,0
19230,0
19232,0
19234,1
19235,1
19236,0
19237,0
19238,0
19239,0
19240,1
19241,0
19242,0
19243,0
19244,1
19245,1
19246,0
19247,0
19248,1
19249,0
19250,1
19251,1
19252,1
19253,0
19254,0
19255,0
19256,1
19257,0
11082,1
19258,0
19259,0
19260,0
19261,0
19262,0
19263,0
19264,0
19265,0
19267,1
19268,1
19269,1
19270,0
19271,1
19272,0
19273,1
19276,0
19277,0
19278,1
19279,0
19280,1
19281,1
19282,0
19283,1
19284,1
19285,1
19286,1
19287,0
19288,0
19289,1
19290,1
19291,1
19292,1
19293,0
19294,1
19295,0
19296,1
19297,0
19298,0
19299,0
19300,0
19301,0
19302,1
19303,1
19304,0
19306,0
19307,0
19308,1
19309,1
19310,1
19311,0
19312,0
19313,0
19314,1
19315,0
19316,1
19317,0
19318,0
19319,1
19321,1
19322,0
19323,0
19324,1
19325,0
19326,0
19327,0
19328,1
19329,1
19330,0
19331,1
19332,1
19333,0
19334,0
19335,1
19336,1
19337,1
19338,0
19339,0
19341,1
19342,1
19343,0
19344,1
19345,1
19346,0
19347,1
19348,1
19349,1
19350,1
19351,1
19352,1
19353,0
19354,0
19355,1
19356,0
19357,0
19358,0
19360,0
19361,0
19362,1
19363,0
19364,0
19365,0
19366,0
19367,1
19368,0
19369,0
19370,0
19371,1
19372,0
19373,0
19374,0
19375,0
19376,0
19377,1
19378,1
19379,0
19380,0
19381,1
19382,0
19383,0
19385,0
19386,1
19387,0
19389,0
19390,1
19391,1
19392,0
19393,0
19394,1
19395,1
19397,0
19398,0
19399,0
19400,1
19401,1
19402,1
19403,1
19404,1
19405,0
19407,0
19408,1
19409,0
19410,1
19411,0
19414,0
19415,1
19416,0
19417,0
19418,1
19420,1
19422,0
19423,0
19425,1
19426,1
19427,0
19428,1
19429,1
19430,1
19431,1
19432,1
19433,1
19434,0
19435,0
19436,0
19437,0
19438,0
19439,1
19440,1
19441,0
19442,0
19443,1
19444,0
19445,1
19446,1
19447,1
19448,1
19449,1
19450,1
19451,0
19452,1
19453,0
19454,1
19455,0
19456,1
19457,1
19458,0
19459,0
19460,0
19461,0
19462,0
19463,0
19464,1
19465,1
19466,1
19467,0
19468,0
19469,0
19471,0
19472,0
19473,1
19474,1
19475,0
19476,1
19477,0
5891,1
19478,1
19479,0
19480,1
19481,1
19482,1
19483,1
19484,1
19485,1
19486,0
19487,1
19488,0
19489,1
19490,0
19491,1
19492,1
19493,1
19494,1
19495,0
19497,1
19498,0
19499,1
19500,1
19501,1
19502,1
19503,1
19504,0
19505,1
19506,1
19508,1
19509,1
19510,1
19511,0
19512,1
19513,1
19514,0
19515,0
19516,1
19517,1
19518,0
19519,1
19520,1
19521,0
19523,1
19524,0
19525,1
19526,1
19528,1
19529,0
19530,1
19532,1
19533,1
19534,1
19535,0
19536,1
19537,0
19538,1
19540,1
19542,1
19543,1
19544,0
19545,1
19546,1
19547,1
19548,0
19549,0
19550,1
19551,0
19552,0
19554,0
19555,0
19556,1
19557,0
19558,0
19560,1
19561,1
19562,0
19563,0
19564,0
19565,0
19566,0
19567,0
19568,1
19569,1
19570,0
19572,1
19573,1
19574,0
19575,0
19577,0
19579,1
19580,1
19582,0
19583,0
19584,0
19585,1
19586,1
19587,1
19588,1
19589,1
19590,0
19591,1
19592,0
19593,0
19594,1
19595,1
19596,0
19597,1
19598,1
19599,1
19600,0
19601,0
19602,0
19603,0
19604,1
19605,0
19606,1
19608,1
19609,1
19610,0
19611,1
19612,1
19613,1
19614,0
19615,1
19616,1
19617,1
19618,0
19619,1
19620,1
19621,1
19622,1
19623,0
19624,0
19625,1
19626,0
19627,1
19629,1
19630,1
19631,0
19632,0
19633,0
19634,0
19635,0
19636,1
19637,1
19638,0
19639,1
19640,0
19641,1
19642,1
19643,1
19644,1
19645,0
19646,1
19649,1
19650,0
19651,0
19652,0
19653,1
19654,1
19655,0
19656,0
19657,0
19658,0
19659,1
19660,0
19661,0
19662,0
19663,1
19664,1
19665,0
19666,1
19667,0
19668,1
19669,0
19670,0
19671,0
19672,0
19673,0
19674,0
19675,0
19676,0
19677,0
19678,0
19679,1
19680,0
19681,1
19682,0
19683,1
19684,1
19686,0
19687,0
19688,1
19689,1
19690,0
19691,0
19692,0
11048,1
19693,0
19694,1
19695,1
19696,1
19697,1
19698,0
19699,1
19701,1
19702,0
19703,0
19704,1
19705,0
19706,0
19707,0
19708,1
19709,0
19710,0
19711,0
19712,1
19713,0
19714,1
19715,0
19716,1
19717,0
19718,0
19719,1
19720,1
19721,1
19722,0
19723,1
19724,0
19725,1
19726,1
19728,1
19730,0
19731,1
19732,1
19733,0
19734,0
19735,1
19736,1
19737,0
19738,1
19739,1
19740,1
19741,1
19742,1
19743,1
19744,1
19745,1
19746,1
19747,1
19750,1
19751,1
19752,0
19753,0
19754,0
19755,0
19756,1
19757,0
19758,1
19759,0
19760,0
19761,1
19762,1
19763,0
19764,1
19765,1
19766,0
19767,0
19769,1
19770,0
19771,1
19772,1
19773,0
19774,0
19775,1
19776,0
19777,1
19778,0
19779,1
19780,1
19781,1
19782,1
19783,0
19784,0
19785,0
19786,0
19787,0
19788,0
19789,1
19790,0
19791,1
19792,0
19794,1
19796,0
19797,0
19798,1
19799,1
19800,1
19801,0
19802,1
19803,1
19804,0
19805,0
19806,0
19807,0
19808,0
19809,0
19811,0
19812,1
11089,1
19813,0
19814,1
19815,0
19816,1
19818,0
19819,0
19820,0
19821,0
19822,0
19823,1
19824,1
19825,0
19826,1
19828,0
19829,0
19830,0
19832,1
19833,0
19834,1
19836,1
19838,0
19839,0
19840,1
19842,0
19843,1
19844,1
19845,1
19846,0
19847,1
19848,1
19849,0
19850,0
19852,0
19853,0
19854,0
19855,1
19856,0
19857,0
19858,0
5922,1
19860,0
19861,0
19862,1
19863,0
19864,0
19865,1
19866,1
19867,1
19868,1
19869,1
19870,1
19871,1
19872,1
19873,0
19874,1
19875,1
19876,0
19877,0
19878,1
19879,0
19880,1
19881,0
19883,0
19884,1
19885,0
19886,0
19887,1
19888,0
19889,1
19890,1
19891,1
19892,1
19893,1
19894,0
19895,1
19897,1
19898,1
19899,0
19900,1
19902,0
19903,0
19904,0
19905,0
19906,0
19908,1
19909,1
19910,0
19912,1
19913,0
19914,0
19915,0
19916,1
19917,0
19918,0
19919,1
19920,1
19921,0
19922,1
19923,0
19924,1
19925,1
19926,1
19927,0
19928,1
19929,1
19930,0
19931,0
19933,0
19934,1
19935,1
19936,1
19937,0
19938,1
8577,1
19939,0
19940,1
19941,0
19942,0
19943,0
19944,0
19945,1
19946,0
19947,0
19948,0
19949,0
19950,1
19951,0
19952,1
19953,0
19954,0
19955,0
19956,0
19957,1
19958,1
19959,1
19960,1
19961,1
19962,1
19963,1
19964,0
19965,1
19966,1
19967,1
19968,0
19969,0
19970,0
19971,0
19972,1
19973,1
19974,1
19975,0
19976,1
19977,0
19978,0
19979,1
19980,0
19982,1
19983,1
19985,1
19986,1
19988,0
19989,1
19990,0
19991,1
19992,0
19993,0
19994,1
19995,0
19996,1
19997,1
19998,1
20000,1
20001,1
20002,1
20004,0
20005,0
20006,0
20007,1
20008,1
20009,1
20010,1
20012,0
20013,1
20014,1
20015,0
20016,0
20017,1
20018,0
20019,0
20020,0
20022,0
20023,0
20024,1
5887,1
20026,0
20027,1
20028,0
20029,0
20031,1
20032,1
20033,1
20034,1
20035,0
20036,0
20037,1
20038,0
20039,0
20040,1
20041,0
20042,1
20043,1
20044,0
20045,0
20046,0
20047,0
20048,1
20049,1
20050,1
20051,1
20052,0
20054,1
20055,1
20056,0
20057,1
20058,0
20059,0
20060,1
20061,1
20062,0
20063,1
20064,1
20065,1
20066,1
20068,1
20069,0
11036,1
20070,1
20071,1
20072,1
20073,0
20075,1
20078,0
20079,1
20080,1
20082,0
20083,1
20084,1
20085,0
20086,1
20087,0
20088,0
20089,1
20090,1
20091,0
20092,1
20093,0
20094,1
20095,1
20096,1
20097,0
20098,1
20099,0
20100,0
20101,0
20102,0
20103,0
20104,0
20105,0
20106,1
20107,0
20108,0
20109,0
20110,1
20111,0
20112,0
20113,0
20114,1
20115,0
20116,1
20118,0
20119,0
20120,0
20121,1
20122,0
20123,1
20124,0
20245,1
20246,1
20247,0
20248,0
20249,1
20250,0
20251,0
20252,0
20253,1
20255,1
20256,1
20257,0
20258,0
20259,1
20260,0
20261,1
20262,0
20263,0
20264,0
20265,0
20266,0
20267,0
20268,0
20269,1
11012,1
20270,1
20271,0
20272,1
20273,0
20274,1
20275,0
20276,0
20277,0
20278,0
20279,1
20280,1
20281,1
20283,0
20284,0
20285,0
20286,1
20287,0
20288,1
20290,1
13587,1
20291,0
20292,1
20293,0
20294,1
20295,1
20296,1
20297,0
20298,0
20299,0
20300,0
20301,1
20303,0
20304,1
20305,1
20306,0
20307,1
20308,0
20310,0
20311,1
20312,1
20313,0
20315,1
20317,0
20318,0
20320,0
20321,1
20322,0
20323,0
20324,1
20325,0
20326,1
20327,0
20328,1
20329,1
20330,0
20331,1
20332,1
20333,0
20334,1
20335,0
20337,0
20338,1
20339,1
5879,1
20340,1
20341,1
20342,0
20343,0
20344,0
20345,1
20346,0
20347,0
20348,0
20349,1
20350,0
20351,1
20352,1
20353,0
20356,1
20357,1
20358,0
20359,1
20360,0
20361,0
20362,0
20363,1
20364,1
20365,1
20367,0
20368,1
20369,1
20370,1
20371,0
20372,1
20373,1
20374,0
20375,1
20376,0
20377,1
20378,1
20379,1
20380,0
20381,1
20382,0
20383,0
20384,0
20385,1
20387,1
20388,0
20391,1
20392,1
20393,0
20394,0
20395,0
20396,0
20397,1
20398,1
20399,0
20400,0
20401,0
20402,1
20403,0
20404,1
20405,1
20406,0
20408,0
20409,0
20410,1
20411,0
20412,1
20413,0
20414,1
20415,0
5916,1
20416,0
20417,1
20418,1
20419,1
20420,1
20421,1
20422,1
20423,0
20424,1
20425,0
20426,1
20427,1
20428,0
20429,1
20430,1
20431,1
20432,1
20433,1
20434,0
20435,1
20436,1
20437,1
20438,1
20439,1
20440,1
20441,1
20442,1
20444,0
20445,0
20446,1
20447,1
20448,0
20449,1
20450,1
20451,0
20452,0
20453,0
20454,0
20455,1
20456,0
20457,1
20458,1
20459,1
20460,0
20462,0
20463,1
20464,1
20465,1
20466,0
20467,1
20468,1
20469,1
20470,0
20471,0
20472,0
20473,1
20474,1
20475,1
20476,0
20478,0
20479,1
20480,1
20481,1
20482,0
20483,0
20484,1
20486,1
20487,0
20488,1
20489,0
20490,1
3138,1
20491,1
18116,1
20492,1
20493,0
20494,1
20495,0
20496,0
20497,1
20498,1
20499,0
20501,0
20502,0
20503,1
20504,1
20505,1
20506,1
20507,1
20508,0
20509,0
20510,0
20511,0
20512,0
20513,1
20514,1
20515,1
20516,0
20517,0
20518,1
20520,1
20521,0
20522,1
20523,0
20524,1
20525,0
20526,0
20527,1
20528,1
20529,0
20531,0
20534,0
20535,1
20536,0
20537,1
20538,0
20539,0
20540,0
20541,1
20542,1
20544,1
20545,1
20546,0
20547,1
20548,1
20549,0
20550,1
20551,1
20552,0
20553,0
20554,0
20555,0
20556,1
20557,0
20558,1
20559,1
20560,0
20136,1
20561,0
20562,0
20563,0
20564,0
20565,0
20566,1
20567,0
20568,1
20569,1
20570,1
20571,0
20572,0
20574,1
20575,0
20576,0
20577,1
20578,0
20579,0
20581,0
20582,1
20583,1
20584,0
20585,0
20586,1
20587,1
20588,1
20589,1
20590,1
20591,0
20592,0
20593,1
20594,0
20595,0
20596,0
20597,0
20599,1
20600,1
20601,0
20602,0
20603,0
20604,0
20605,0
20606,0
20607,1
20608,0
20609,0
20610,0
20611,0
15911,1
20613,1
20614,0
20615,1
20616,0
20617,1
20618,1
20619,0
20620,1
20621,0
20622,1
20623,1
20624,1
20625,1
20626,0
20627,0
20628,0
20629,0
20630,1
20631,1
20632,1
20633,0
20634,0
20635,0
20636,0
20637,1
20638,0
20639,0
20640,1
20641,1
20642,0
20644,0
20645,1
20646,1
20647,0
20649,0
20650,0
20651,1
20652,0
20653,0
20654,0
5933,1
20655,1
20656,1
20657,1
20658,0
20659,1
20660,0
20661,0
20662,1
20663,0
20664,0
20665,1
20667,0
20668,1
20669,0
20670,1
20671,0
20673,1
20674,1
20675,1
20676,0
20677,0
20678,0
20679,1
20680,1
20682,0
20683,0
20684,1
20685,0
20686,0
20687,0
20688,0
20689,1
20690,1
20691,1
20694,0
20695,0
20696,0
20697,1
20698,1
20699,1
20700,0
20701,0
20703,0
20704,0
20705,1
20706,1
20708,0
20709,0
20710,0
20711,1
20712,1
20713,0
20714,0
20715,1
20716,0
20717,1
20719,0
20720,1
20721,1
20722,0
20723,1
20724,1
20725,1
20726,1
20727,1
20728,1
20729,0
20730,0
20731,1
20733,0
20734,0
20735,1
20737,1
20738,0
20739,1
20740,1
20741,1
20742,0
20743,1
20744,0
20745,0
20747,0
20748,0
20750,1
20752,0
20753,1
20754,1
20755,1
20756,1
20757,0
20758,1
20759,1
20760,0
20761,1
20762,1
20763,1
20764,1
20765,1
20766,0
20768,0
20769,0
20770,1
20771,1
20772,0
20773,1
20774,1
20775,1
20776,1
20777,0
20778,1
20779,0
18078,1
20781,0
20782,0
20783,1
20784,0
20785,1
20786,0
20787,0
20788,0
20789,1
20790,1
20791,0
20792,0
20793,1
20794,0
20795,1
20796,0
20797,0
20799,1
20800,1
20801,1
20802,1
20803,1
20804,1
20805,1
20806,1
20807,1
20809,0
20810,0
20812,0
20813,1
20814,0
20815,1
20817,0
20818,1
20819,0
20820,1
20821,0
20822,1
20823,1
20824,0
20825,0
20826,0
20827,0
20828,0
20829,0
20830,0
20831,0
20832,0
20833,0
20834,0
20835,0
20836,1
20838,1
20839,1
20840,0
20841,0
20843,1
20844,1
20845,1
20846,1
20847,0
20848,0
20849,1
20850,0
20851,1
20855,0
20857,1
20858,0
20859,1
20860,0
20861,0
20862,0
20863,1
20864,0
20865,1
20866,0
20867,1
20868,1
20869,1
20870,1
20871,0
20872,0
20873,0
20874,1
20875,1
20877,1
20878,1
20879,0
20880,1
20882,1
20883,0
20884,1
20885,0
20886,1
20887,1
20888,0
20889,0
20890,0
20891,0
20892,1
20893,1
20895,1
20896,1
20897,1
20898,0
20899,0
20900,0
20901,0
20902,1
20904,0
20906,1
20907,0
20908,1
20909,0
20911,1
20912,1
20913,1
20914,0
20915,1
20916,1
20917,0
20918,1
20919,0
20920,1
20921,0
20922,0
20923,0
20924,1
20926,1
20927,0
20929,0
20930,1
20931,0
20933,0
20934,0
20935,1
20936,1
20937,1
20938,1
20939,1
20940,1
20941,0
20942,1
20944,0
20945,0
20946,0
20947,0
20948,0
20949,0
20950,1
20951,1
20952,1
20954,1
20955,1
20956,0
2996,1
20957,1
20958,0
20959,1
20960,0
20961,1
20962,1
20963,0
20964,0
20965,0
20966,0
20967,1
20968,0
20969,1
20970,1
20971,1
20972,1
20973,1
20976,1
20977,0
20978,1
20979,1
20982,0
20983,0
20984,1
20985,1
20986,0
20987,0
20988,1
20990,0
20992,1
20993,0
20994,1
20995,0
20996,1
20998,1
20999,1
21000,1
21001,1
21002,1
21003,1
21004,0
21005,1
21006,1
21007,0
21008,0
21009,0
21010,1
21011,1
21012,0
21013,1
21014,0
21015,1
21016,0
21017,0
21018,0
21019,1
21021,0
21023,0
21024,0
21025,1
21026,0
21027,1
21028,0
21029,0
21031,1
21032,0
21033,0
21034,1
21035,0
21037,0
21038,1
21039,0
21040,1
21041,1
21042,0
21043,1
21044,1
21045,1
21046,0
21047,0
21048,1
21049,0
21050,1
21053,0
21055,0
21056,1
21057,0
21058,0
21059,0
21060,1
21061,0
3030,1
21062,1
21063,1
21064,0
21065,0
21066,1
21067,0
21068,1
21069,0
21070,0
21071,1
21072,0
21073,0
21074,1
21075,0
21076,1
21077,1
21078,0
21079,0
21080,1
21081,1
21082,1
21083,0
21084,1
21085,0
21086,1
21087,0
21088,1
21089,0
21090,1
21091,1
21092,1
21093,0
21094,0
21095,1
21096,1
21097,1
20194,1
21099,0
21100,1
21101,1
21102,1
21103,1
21104,0
21105,0
21106,0
21107,0
21108,0
21109,0
21111,0
21112,1
21113,0
21114,1
21116,0
21117,0
21118,1
21119,1
21120,0
21122,1
21123,0
21124,0
21125,0
20237,1
21127,0
21129,1
21130,0
21131,1
21132,1
21133,0
21134,1
21135,0
21136,1
21137,0
21138,1
21139,0
21140,0
21141,1
21142,0
21144,1
21145,0
21146,0
21147,0
21148,1
21149,1
21150,0
21151,1
21152,0
21153,1
21154,1
21155,0
21156,1
21157,0
21158,0
21159,1
21160,1
21161,1
21162,1
21163,1
21164,0
21165,1
21166,1
21167,0
21168,0
21169,1
21170,1
21171,0
21172,1
21173,0
21174,1
21175,0
21176,0
21177,1
21178,1
21180,1
21181,1
21183,0
21185,1
21186,0
21187,1
21188,0
21189,1
21190,0
21191,1
21192,1
21193,0
21194,1
21195,0
21196,1
21197,0
21198,0
21199,0
21200,1
21201,0
21202,1
21203,0
21204,1
21205,0
13496,1
21206,1
21207,0
21208,1
21209,0
21210,1
21211,0
21213,1
21214,1
21215,0
21216,1
21217,1
21218,1
21219,0
21220,1
21221,1
21222,0
21223,0
21225,0
21227,0
21228,0
21229,1
21230,1
21231,0
21232,0
21233,1
21234,0
21235,0
21236,1
21237,0
21238,1
21239,0
21240,1
21241,1
21242,1
21243,1
21245,0
21246,1
21247,1
21248,1
21249,0
18179,1
21250,1
21251,1
21252,0
21253,1
21254,1
21256,0
21257,0
21258,1
21259,1
21260,1
21261,0
21262,1
21263,0
21264,0
21265,0
21266,0
21267,0
21268,0
21269,0
21270,1
21271,0
21272,1
21273,1
21275,0
21276,0
21277,1
21278,1
21279,0
21280,0
21281,0
21282,1
21283,1
21284,0
21285,1
21286,0
21287,0
21288,0
21289,0
21290,1
20170,1
21291,0
21292,1
21293,0
21294,1
21295,1
21296,0
21297,1
21298,0
21299,1
21300,0
21301,0
21305,1
21306,0
21307,1
21308,0
21309,0
21310,1
21312,0
21313,1
21314,0
21315,1
21316,0
21317,0
21319,1
21320,0
21321,1
21322,1
21323,0
21324,0
21325,1
21326,0
21327,1
21328,0
21329,1
21330,0
21331,0
21332,0
21333,1
21334,0
21336,1
21337,0
21338,0
21339,1
21340,1
21341,0
20178,1
21343,0
21344,1
21345,0
21346,0
21347,1
21348,0
21349,0
21350,1
21351,1
21352,1
21353,0
21354,0
21355,1
21356,0
21357,1
21358,0
21359,1
21360,1
21361,1
21363,1
21364,1
21365,1
21366,1
21367,1
21368,1
21369,1
21370,0
21371,1
21372,1
21373,0
21374,0
21375,1
21376,1
21377,1
21378,0
21379,1
21380,1
21381,1
21382,1
21383,1
21384,1
21385,1
21386,0
21387,1
21388,0
21389,0
21390,0
21391,1
21392,0
21393,0
21394,0
21395,1
21396,1
21397,1
21398,1
21399,0
21400,0
21401,1
21402,0
21403,1
21404,0
21405,1
21406,0
21407,0
21408,1
21410,1
21411,1
21412,0
21413,1
21414,0
21415,1
21416,1
21417,0
21418,1
21420,1
21421,0
21423,1
21424,0
21425,1
21426,0
21427,1
21428,1
21429,1
21430,1
21431,0
21432,0
21433,1
21434,0
21435,1
21436,0
21437,0
21438,1
21439,1
21440,0
21441,0
21442,0
21443,0
21444,0
21445,0
21446,1
21447,0
21448,0
21449,1
21450,1
21451,1
21452,1
21453,0
21454,1
21455,1
21456,1
21457,1
21458,1
21459,0
21460,0
21461,1
21462,0
21463,0
21464,1
21465,1
21466,0
21467,0
3127,1
21469,1
21470,1
21471,1
21472,0
21473,1
21474,1
21477,1
21478,0
21479,0
21480,1
21481,1
21482,0
21483,0
21484,0
21485,0
21486,1
21487,0
21488,1
21489,1
21490,1
21491,1
21492,1
21493,0
21494,0
21495,1
21496,1
21497,0
21498,1
21499,1
21500,1
21501,1
21502,0
21504,0
21505,0
21506,0
21507,1
21508,1
21509,1
21510,1
21511,1
21512,0
21513,0
21514,0
21515,1
21516,1
21517,0
21518,1
21519,0
21520,1
21522,1
21523,0
21524,1
21525,1
21526,1
21527,0
21529,0
21530,0
21531,0
21533,0
21534,1
21536,1
21537,1
21538,0
21539,1
21540,0
21541,0
21542,1
21543,1
21544,1
21545,1
21546,0
21547,0
21548,1
21549,0
21550,0
21551,1
21552,1
21553,1
21554,0
21555,1
21556,1
21557,1
21558,0
21559,0
21560,0
21561,0
21562,0
21563,0
21564,0
21565,1
21566,1
21568,1
21570,1
21571,0
21572,1
21573,1
21574,1
21577,1
21578,1
21579,0
21580,1
21581,1
21582,1
21583,0
21584,1
21585,0
21586,0
21587,1
21588,0
21589,0
21590,0
21591,0
21592,0
21593,0
21594,1
21595,0
21596,1
5901,1
21597,1
21598,0
21599,0
21601,0
21602,0
21603,0
21604,0
21605,0
21606,0
21607,1
21608,1
21609,1
21611,0
8589,1
21612,0
21614,0
13512,1
21615,0
21616,0
21617,0
21618,0
21619,0
21620,1
21622,1
21623,1
21624,1
21625,1
21626,1
21627,1
21628,0
21629,1
21630,1
21631,0
21632,0
21633,1
21634,1
21635,1
21636,1
21637,0
21638,0
21639,0
21640,1
21641,0
21642,0
21644,0
